sample,measured_angle,simple_narx_simulation,advanced_lstm_simulation
459,-0.047123889803846894,-0.18928362429141998,-0.03761278837919235
460,-0.15707963267948966,-0.3836870789527893,-0.14983494579792023
461,-0.2701769682087222,-0.5674878358840942,-0.27037113904953003
462,-0.3832743037379548,-0.7256714105606079,-0.38881510496139526
463,-0.48694686130641796,-0.8451080322265625,-0.4949159324169159
464,-0.5654866776461628,-0.9166302680969238,-0.5794153213500977
465,-0.6157521601035995,-0.9355103969573975,-0.6314669847488403
466,-0.6283185307179586,-0.900776743888855,-0.6450260877609253
467,-0.6031857894892403,-0.8145122528076172,-0.6203333139419556
468,-0.5434955290710342,-0.6816470623016357,-0.5574455261230469
469,-0.44610615680975063,-0.5099887847900391,-0.45905566215515137
470,-0.32358404331974866,-0.31020066142082214,-0.3313586413860321
471,-0.18221237390820802,-0.09558600187301636,-0.1834857016801834
472,-0.02827433388230814,0.11864180862903595,-0.026847079396247864
473,0.11623892818282235,0.31695112586021423,0.12612073123455048
474,0.25132741228718347,0.4856815040111542,0.2637670636177063
475,0.3612831551628262,0.6149418354034424,0.3767267167568207
476,0.4429645641561608,0.6994802951812744,0.45819756388664246
477,0.48694686130641796,0.7385022640228271,0.5048279762268066
478,0.4995132319207771,0.734912633895874,0.519180953502655
479,0.48694686130641796,0.6944074630737305,0.5078176856040955
480,0.45553093477052,0.6245118379592896,0.47712230682373047
481,0.4146902302738527,0.5335167646408081,0.43260517716407776
482,0.36442474781641604,0.42942193150520325,0.37926235795021057
483,0.3078760800517997,0.31916090846061707,0.3210446536540985
484,0.25446900494077324,0.20826932787895203,0.260440468788147
485,0.20106192982974677,0.1009121835231781,0.19904299080371857
486,0.1445132620651305,0.00010230764746665955,0.1379667967557907
487,0.0879645943005142,-0.09193937480449677,0.07758712768554688
488,0.031415926535897934,-0.17327553033828735,0.018587669357657433
489,-0.02199114857512855,-0.24169346690177917,-0.03715769201517105
490,-0.06911503837897544,-0.2942635416984558,-0.08636540919542313
491,-0.10681415022205297,-0.32716622948646545,-0.12427832186222076
492,-0.1288052987971815,-0.3358936309814453,-0.14543823897838593
493,-0.13194689145077132,-0.31584107875823975,-0.14637911319732666
494,-0.11309733552923255,-0.2631596326828003,-0.12551990151405334
495,-0.06911503837897544,-0.17567060887813568,-0.07931387424468994
496,0.0031415926535897933,-0.05378614366054535,-0.004714038223028183
497,0.10053096491487339,0.09848625957965851,0.09687040001153946
498,0.21676989309769573,0.2725628614425659,0.21927689015865326
499,0.34871678454846705,0.45489048957824707,0.3520548343658447
500,0.47438049069205873,0.6279726028442383,0.48170024156570435
501,0.5811946409141117,0.7731528282165527,0.5944769382476807
502,0.6628760499074464,0.8741750717163086,0.6762868165969849
503,0.7005751617505239,0.9195988178253174,0.7116514444351196
504,0.6848671984825748,0.9030371904373169,0.6950358152389526
505,0.6157521601035995,0.8221487998962402,0.6247545480728149
506,0.4932300466135975,0.6780335903167725,0.5000432729721069
507,0.32358404331974866,0.47578519582748413,0.32567524909973145
508,0.11309733552923255,0.22600354254245758,0.11328790336847305
509,-0.11309733552923255,-0.05352015048265457,-0.11995396018028259
510,-0.3455751918948773,-0.3377378582954407,-0.35339245200157166
511,-0.5529203070318035,-0.5979838371276855,-0.5651537179946899
512,-0.7225663103256524,-0.8088409900665283,-0.7392749786376953
513,-0.8513716091228339,-0.9540086984634399,-0.8656052350997925
514,-0.9173450548482196,-1.0272667407989502,-0.9335731267929077
515,-0.9267698328089891,-1.0295158624649048,-0.9438509941101074
516,-0.8827875356587318,-0.9659467935562134,-0.8986430168151855
517,-0.7885397560510381,-0.8453578948974609,-0.8030695915222168
518,-0.6565928646002668,-0.6802763938903809,-0.6656419038772583
519,-0.48694686130641796,-0.4861433207988739,-0.4974060356616974
520,-0.31101767270538955,-0.27957451343536377,-0.31154340505599976
521,-0.12566370614359174,-0.0764610692858696,-0.12251484394073486
522,0.047123889803846894,0.10962492972612381,0.05563736706972122
523,0.19792033717615698,0.26850080490112305,0.21141815185546875
524,0.3204424506661589,0.39381539821624756,0.336969792842865
525,0.40840704496667307,0.48292455077171326,0.42732706665992737
526,0.4618141200776996,0.5364001989364624,0.48101726174354553
527,0.48380526865282814,0.5573235750198364,0.5016475319862366
528,0.47752208334564855,0.5503150224685669,0.4955623745918274
529,0.44924774946334045,0.5203030109405518,0.46811506152153015
530,0.4052654523130833,0.47140732407569885,0.42319273948669434
531,0.34871678454846705,0.4064667224884033,0.3637811839580536
532,0.27646015351590175,0.32731449604034424,0.29191091656684875
533,0.20106192982974677,0.23537282645702362,0.2089339643716812
534,0.10995574287564276,0.13217149674892426,0.11698462069034576
535,0.01884955592153876,0.01985464245080948,0.019544215872883797
536,-0.07853981633974483,-0.09819541871547699,-0.07920334488153458
537,-0.16650441064025903,-0.2168107032775879,-0.17389950156211853
538,-0.24504422698000386,-0.3289078176021576,-0.2581709325313568
539,-0.3078760800517997,-0.4259806275367737,-0.3248113691806793
540,-0.3455751918948773,-0.4991867244243622,-0.3656386435031891
541,-0.3581415625092364,-0.5407133102416992,-0.37607353925704956
542,-0.3361504139341079,-0.5449210405349731,-0.35653918981552124
543,-0.29216811678385074,-0.5089403390884399,-0.30681416392326355
544,-0.21676989309769573,-0.43284550309181213,-0.2277953326702118
545,-0.11623892818282235,-0.3197822868824005,-0.12402041256427765
546,0.0,-0.1762225180864334,-0.0035474374890327454
547,0.11938052083641214,-0.012144260108470917,0.12262364476919174
548,0.2324778563656447,0.1593322604894638,0.24195970594882965
549,0.32672563597333854,0.323288232088089,0.34244194626808167
550,0.39584067435231396,0.46527785062789917,0.41328880190849304
551,0.4272566008882119,0.5737444162368774,0.44703397154808044
552,0.42411500823462206,0.6415513753890991,0.44403401017189026
553,0.3895574890451343,0.6662657260894775,0.4090120792388916
554,0.33300882128051806,0.6496881246566772,0.34796586632728577
555,0.257610597594363,0.5972721576690674,0.2695298194885254
556,0.17278759594743864,0.5175735950469971,0.18502409756183624
557,0.10053096491487339,0.42142096161842346,0.10658334195613861
558,0.0439822971502571,0.3205806612968445,0.045836690813302994
559,0.015707963267948967,0.22611244022846222,0.012692125514149666
560,0.01884955592153876,0.14690694212913513,0.010107522830367088
561,0.047123889803846894,0.08877438306808472,0.03450806066393852
562,0.09424777960769379,0.05412376672029495,0.0815720409154892
563,0.15393804002589986,0.04207225143909454,0.14497077465057373
564,0.22305307840487532,0.04887435585260391,0.2151261419057846
565,0.28588493147667116,0.06867265701293945,0.28103119134902954
566,0.33300882128051806,0.0945395976305008,0.33175593614578247
567,0.35499996985564664,0.11964117735624313,0.3583587110042572
568,0.3518583772020568,0.13826346397399902,0.35765838623046875
569,0.32358404331974866,0.1464971899986267,0.33093100786209106
570,0.2701769682087222,0.14252328872680664,0.2804476320743561
571,0.20106192982974677,0.12656961381435394,0.21006329357624054
572,0.11623892818282235,0.1006118655204773,0.12612155079841614
573,0.02827433388230814,0.06783483922481537,0.03688662871718407
574,-0.05654866776461628,0.03188895806670189,-0.04890080541372299
575,-0.1288052987971815,-0.003913357853889465,-0.12337595224380493
576,-0.18535396656179778,-0.03724554181098938,-0.1803077757358551
577,-0.21676989309769573,-0.06711092591285706,-0.21622726321220398
578,-0.2324778563656447,-0.09385941922664642,-0.2321414053440094
579,-0.2293362637120549,-0.11894457042217255,-0.23301962018013
580,-0.22305307840487532,-0.1445016860961914,-0.22507917881011963
581,-0.21362830044410594,-0.17280267179012299,-0.2139430046081543
582,-0.20734511513692636,-0.2056434154510498,-0.20401306450366974
583,-0.20734511513692636,-0.24376270174980164,-0.19804491102695465
584,-0.20734511513692636,-0.28642651438713074,-0.1969853639602661
585,-0.20734511513692636,-0.3312909007072449,-0.2003815621137619
586,-0.20734511513692636,-0.37459737062454224,-0.20679329335689545
587,-0.20734511513692636,-0.4116775095462799,-0.21394124627113342
588,-0.20734511513692636,-0.4376501441001892,-0.21917158365249634
589,-0.20734511513692636,-0.4481417238712311,-0.22018691897392273
590,-0.20734511513692636,-0.43986842036247253,-0.21550484001636505
591,-0.20106192982974677,-0.4110090434551239,-0.2043900340795517
592,-0.18849555921538758,-0.3613791763782501,-0.18637466430664062
593,-0.16964600329384882,-0.29245275259017944,-0.1609552949666977
594,-0.13823007675795088,-0.2072603851556778,-0.12797492742538452
595,-0.10053096491487339,-0.1101592481136322,-0.08825951814651489
596,-0.053407075111026485,-0.006468676030635834,-0.043610312044620514
597,-0.00942477796076938,0.0980084016919136,0.0036677196621894836
598,0.04084070449666732,0.19751441478729248,0.051081400364637375
599,0.08482300164692441,0.28682902455329895,0.09614023566246033
600,0.12566370614359174,0.3616546392440796,0.1365767866373062
601,0.16336281798666927,0.41885906457901,0.17055606842041016
602,0.18849555921538758,0.4565679430961609,0.1968260258436203
603,0.20734511513692636,0.4741204082965851,0.21481630206108093
604,0.21676989309769573,0.4719228446483612,0.22467830777168274
605,0.21676989309769573,0.4512573480606079,0.22721272706985474
606,0.21362830044410594,0.41411063075065613,0.22364583611488342
607,0.21048670779051615,0.36306771636009216,0.21532662212848663
608,0.20420352248333654,0.30127671360969543,0.20351339876651764
609,0.19477874452256716,0.23245254158973694,0.18937340378761292
610,0.18221237390820802,0.1608636975288391,0.17416641116142273
611,0.17278759594743864,0.09124460816383362,0.15943995118141174
612,0.16022122533307945,0.028587084263563156,0.1470358669757843
613,0.15079644737231007,-0.02220902219414711,0.13881823420524597
614,0.15079644737231007,-0.056805290281772614,0.13618604838848114
615,0.15079644737231007,-0.07195234298706055,0.13961255550384521
616,0.15393804002589986,-0.06598956882953644,0.14853200316429138
617,0.16022122533307945,-0.03924199193716049,0.1615736335515976
618,0.16650441064025903,0.005745742470026016,0.17673395574092865
619,0.17278759594743864,0.06419218331575394,0.19131647050380707
620,0.1759291886010284,0.12934598326683044,0.20203165709972382
621,0.17278759594743864,0.19308394193649292,0.2055744230747223
622,0.16650441064025903,0.2468174546957016,0.19914695620536804
623,0.14765485471872028,0.2825743556022644,0.1801094114780426
624,0.11623892818282235,0.29405444860458374,0.1456999033689499
625,0.06597344572538566,0.2774846851825714,0.09429039061069489
626,0.006283185307179587,0.23220926523208618,0.02715214714407921
627,-0.06597344572538566,0.16102808713912964,-0.0508066788315773
628,-0.13823007675795088,0.07025270164012909,-0.1315578818321228
629,-0.20420352248333654,-0.03067438304424286,-0.20526906847953796
630,-0.25132741228718347,-0.13017567992210388,-0.2608751356601715
631,-0.2701769682087222,-0.21612566709518433,-0.28742900490760803
632,-0.2607521902479529,-0.27766478061676025,-0.2809458076953888
633,-0.21991148575128552,-0.3067103922367096,-0.24147725105285645
634,-0.14765485471872028,-0.29885298013687134,-0.1688164323568344
635,-0.047123889803846894,-0.2537424564361572,-0.06670263409614563
636,0.06911503837897544,-0.1752597689628601,0.05588529258966446
637,0.19477874452256716,-0.0715397372841835,0.18577733635902405
638,0.3078760800517997,0.04546665772795677,0.3075824975967407
639,0.3989822670059037,0.16128650307655334,0.4058693051338196
640,0.4523893421169302,0.26104119420051575,0.46467098593711853
641,0.45553093477052,0.3317396342754364,0.4739465117454529
642,0.4146902302738527,0.36394497752189636,0.43259409070014954
643,0.32358404331974866,0.35252052545547485,0.3420392572879791
644,0.1916371518689774,0.2968157231807709,0.20783911645412445
645,0.031415926535897934,0.20080327987670898,0.04127112403512001
646,-0.14765485471872028,0.0732024535536766,-0.1415143609046936
647,-0.32358404331974866,-0.07296524196863174,-0.32133278250694275
648,-0.47752208334564855,-0.22195479273796082,-0.4796309173107147
649,-0.5937610115284709,-0.35783931612968445,-0.602497935295105
650,-0.6660176425610361,-0.4670620262622833,-0.6756787300109863
651,-0.6785840131753953,-0.5400562286376953,-0.6942933797836304
652,-0.6408849013323178,-0.5717086791992188,-0.6598349809646606
653,-0.5560618996853934,-0.5611103773117065,-0.5748859643936157
654,-0.4272566008882119,-0.5111206769943237,-0.44722801446914673
655,-0.2701769682087222,-0.42790061235427856,-0.2887556850910187
656,-0.09424777960769379,-0.32022565603256226,-0.11442609131336212
657,0.06911503837897544,-0.19836671650409698,0.05912715941667557
658,0.22305307840487532,-0.07265710830688477,0.21603555977344513
659,0.3424335992412874,0.047805964946746826,0.34338122606277466
660,0.4209734155810323,0.1559426188468933,0.43158042430877686
661,0.4586725274241098,0.24696849286556244,0.4760933220386505
662,0.4586725274241098,0.31843119859695435,0.4804677963256836
663,0.4272566008882119,0.3701096475124359,0.4522358179092407
664,0.3738495257771854,0.40365493297576904,0.3993453085422516
665,0.3078760800517997,0.42191722989082336,0.3308010399341583
666,0.23876104167282428,0.42811912298202515,0.2564341425895691
667,0.1759291886010284,0.42511695623397827,0.185271218419075
668,0.12252211349000193,0.4149335026741028,0.12456797063350677
669,0.08482300164692441,0.39863821864128113,0.07996869832277298
670,0.06597344572538566,0.37652990221977234,0.05437193065881729
671,0.06283185307179587,0.3484898507595062,0.04598782956600189
672,0.06911503837897544,0.3143755793571472,0.05044087767601013
673,0.08168140899333463,0.27439215779304504,0.06306537240743637
674,0.09738937226128358,0.22940504550933838,0.08005447685718536
675,0.10995574287564276,0.18112656474113464,0.09857604652643204
676,0.12566370614359174,0.13209348917007446,0.11662989109754562
677,0.1350884841043611,0.0853949636220932,0.13296771049499512
678,0.1445132620651305,0.04419352486729622,0.1467452347278595
679,0.15079644737231007,0.011150689795613289,0.1572265326976776
680,0.15079644737231007,-0.012106720358133316,0.16376467049121857
681,0.15079644737231007,-0.025360435247421265,0.16569320857524872
682,0.15079644737231007,-0.029936358332633972,0.1622263789176941
683,0.1445132620651305,-0.028576456010341644,0.1524294912815094
684,0.1350884841043611,-0.025062061846256256,0.13495686650276184
685,0.10995574287564276,-0.023627065122127533,0.10783809423446655
686,0.07225663103256524,-0.0282222218811512,0.06906381249427795
687,0.025132741228718346,-0.041729576885700226,0.01794678345322609
688,-0.03769911184307752,-0.06526769697666168,-0.04371282458305359
689,-0.10367255756846318,-0.09773366153240204,-0.11132422089576721
690,-0.17278759594743864,-0.13569658994674683,-0.17801900207996368
691,-0.2324778563656447,-0.1737004965543747,-0.23541292548179626
692,-0.273318560862312,-0.20495910942554474,-0.2739879786968231
693,-0.289026524130261,-0.2223319411277771,-0.2862900495529175
694,-0.273318560862312,-0.21939247846603394,-0.27051985263824463
695,-0.2293362637120549,-0.19139528274536133,-0.22542697191238403
696,-0.15393804002589986,-0.13604412972927094,-0.14993682503700256
697,-0.05026548245743669,-0.05407808721065521,-0.046974800527095795
698,0.06911503837897544,0.05030841752886772,0.07609371095895767
699,0.20106192982974677,0.16934601962566376,0.20826224982738495
700,0.32672563597333854,0.29217278957366943,0.3362067937850952
701,0.4366813788489812,0.40614503622055054,0.44654741883277893
702,0.515221195188726,0.4987725019454956,0.526433527469635
703,0.5529203070318035,0.559600830078125,0.564079761505127
704,0.546637121724624,0.5813733339309692,0.5560888051986694
705,0.49637163926718736,0.5603489875793457,0.5036883354187012
706,0.40212385965949354,0.49619266390800476,0.40910768508911133
707,0.273318560862312,0.39189785718917847,0.27831265330314636
